location,iso_code,date,people_fully_vaccinated,year
Afghanistan,AFG,2020/12/02,0,2020
Afghanistan,AFG,2020/12/03,0,2020
Afghanistan,AFG,2020/12/04,0,2020
Afghanistan,AFG,2020/12/05,0,2020
Afghanistan,AFG,2020/12/06,0,2020
Afghanistan,AFG,2020/12/07,0,2020
Afghanistan,AFG,2020/12/08,0,2020
Afghanistan,AFG,2020/12/09,0,2020
Afghanistan,AFG,2020/12/10,0,2020
Afghanistan,AFG,2020/12/11,0,2020
Afghanistan,AFG,2020/12/12,0,2020
Afghanistan,AFG,2020/12/13,0,2020
Afghanistan,AFG,2020/12/14,0,2020
Afghanistan,AFG,2020/12/15,0,2020
Afghanistan,AFG,2020/12/16,0,2020
Afghanistan,AFG,2020/12/17,0,2020
Afghanistan,AFG,2020/12/18,0,2020
Afghanistan,AFG,2020/12/19,0,2020
Afghanistan,AFG,2020/12/20,0,2020
Afghanistan,AFG,2020/12/21,0,2020
Afghanistan,AFG,2020/12/22,0,2020
Afghanistan,AFG,2020/12/23,0,2020
Afghanistan,AFG,2020/12/24,0,2020
Afghanistan,AFG,2020/12/25,0,2020
Afghanistan,AFG,2020/12/26,0,2020
Afghanistan,AFG,2020/12/27,0,2020
Afghanistan,AFG,2020/12/28,0,2020
Afghanistan,AFG,2020/12/29,0,2020
Afghanistan,AFG,2020/12/30,0,2020
Afghanistan,AFG,2020/12/31,0,2020
Afghanistan,AFG,2021/01/01,0,2021
Afghanistan,AFG,2021/01/02,0,2021
Afghanistan,AFG,2021/01/03,0,2021
Afghanistan,AFG,2021/01/04,0,2021
Afghanistan,AFG,2021/01/05,0,2021
Afghanistan,AFG,2021/01/06,0,2021
Afghanistan,AFG,2021/01/07,0,2021
Afghanistan,AFG,2021/01/08,0,2021
Afghanistan,AFG,2021/01/09,0,2021
Afghanistan,AFG,2021/01/10,0,2021
Afghanistan,AFG,2021/01/11,0,2021
Afghanistan,AFG,2021/01/12,0,2021
Afghanistan,AFG,2021/01/13,0,2021
Afghanistan,AFG,2021/01/14,0,2021
Afghanistan,AFG,2021/01/15,0,2021
Afghanistan,AFG,2021/01/16,0,2021
Afghanistan,AFG,2021/01/17,0,2021
Afghanistan,AFG,2021/01/18,0,2021
Afghanistan,AFG,2021/01/19,0,2021
Afghanistan,AFG,2021/01/20,0,2021
Afghanistan,AFG,2021/01/21,0,2021
Afghanistan,AFG,2021/01/22,0,2021
Afghanistan,AFG,2021/01/23,0,2021
Afghanistan,AFG,2021/01/24,0,2021
Afghanistan,AFG,2021/01/25,0,2021
Afghanistan,AFG,2021/01/26,0,2021
Afghanistan,AFG,2021/01/27,0,2021
Afghanistan,AFG,2021/01/28,0,2021
Afghanistan,AFG,2021/01/29,0,2021
Afghanistan,AFG,2021/01/30,0,2021
Afghanistan,AFG,2021/01/31,0,2021
Afghanistan,AFG,2021/02/01,0,2021
Afghanistan,AFG,2021/02/02,0,2021
Afghanistan,AFG,2021/02/03,0,2021
Afghanistan,AFG,2021/02/04,0,2021
Afghanistan,AFG,2021/02/05,0,2021
Afghanistan,AFG,2021/02/06,0,2021
Afghanistan,AFG,2021/02/07,0,2021
Afghanistan,AFG,2021/02/08,0,2021
Afghanistan,AFG,2021/02/09,0,2021
Afghanistan,AFG,2021/02/10,0,2021
Afghanistan,AFG,2021/02/11,0,2021
Afghanistan,AFG,2021/02/12,0,2021
Afghanistan,AFG,2021/02/13,0,2021
Afghanistan,AFG,2021/02/14,0,2021
Afghanistan,AFG,2021/02/15,0,2021
Afghanistan,AFG,2021/02/16,0,2021
Afghanistan,AFG,2021/02/17,0,2021
Afghanistan,AFG,2021/02/18,0,2021
Afghanistan,AFG,2021/02/19,0,2021
Afghanistan,AFG,2021/02/20,0,2021
Afghanistan,AFG,2021/02/21,0,2021
Afghanistan,AFG,2021/02/22,0,2021
Afghanistan,AFG,2021/02/23,,2021
Afghanistan,AFG,2021/02/24,,2021
Afghanistan,AFG,2021/02/25,,2021
Afghanistan,AFG,2021/02/26,,2021
Afghanistan,AFG,2021/02/27,,2021
Afghanistan,AFG,2021/02/28,,2021
Afghanistan,AFG,2021/03/01,,2021
Afghanistan,AFG,2021/03/02,,2021
Afghanistan,AFG,2021/03/03,,2021
Afghanistan,AFG,2021/03/04,,2021
Afghanistan,AFG,2021/03/05,,2021
Afghanistan,AFG,2021/03/06,,2021
Afghanistan,AFG,2021/03/07,,2021
Afghanistan,AFG,2021/03/08,,2021
Afghanistan,AFG,2021/03/09,,2021
Afghanistan,AFG,2021/03/10,,2021
Afghanistan,AFG,2021/03/11,,2021
Afghanistan,AFG,2021/03/12,,2021
Afghanistan,AFG,2021/03/13,,2021
Afghanistan,AFG,2021/03/14,,2021
Afghanistan,AFG,2021/03/15,,2021
Afghanistan,AFG,2021/03/16,,2021
Afghanistan,AFG,2021/03/17,,2021
Afghanistan,AFG,2021/03/18,,2021
Afghanistan,AFG,2021/03/19,,2021
Afghanistan,AFG,2021/03/20,,2021
Afghanistan,AFG,2021/03/21,,2021
Afghanistan,AFG,2021/03/22,,2021
Afghanistan,AFG,2021/03/23,,2021
Afghanistan,AFG,2021/03/24,,2021
Afghanistan,AFG,2021/03/25,,2021
Afghanistan,AFG,2021/03/26,,2021
Afghanistan,AFG,2021/03/27,,2021
Afghanistan,AFG,2021/03/28,,2021
Afghanistan,AFG,2021/03/29,,2021
Afghanistan,AFG,2021/03/30,,2021
Afghanistan,AFG,2021/03/31,,2021
Afghanistan,AFG,2021/04/01,,2021
Afghanistan,AFG,2021/04/02,,2021
Afghanistan,AFG,2021/04/03,,2021
Afghanistan,AFG,2021/04/04,,2021
Afghanistan,AFG,2021/04/05,,2021
Afghanistan,AFG,2021/04/06,,2021
Afghanistan,AFG,2021/04/07,,2021
Afghanistan,AFG,2021/04/08,,2021
Afghanistan,AFG,2021/04/09,,2021
Afghanistan,AFG,2021/04/10,,2021
Afghanistan,AFG,2021/04/11,,2021
Afghanistan,AFG,2021/04/12,,2021
Afghanistan,AFG,2021/04/13,,2021
Afghanistan,AFG,2021/04/14,,2021
Afghanistan,AFG,2021/04/15,,2021
Afghanistan,AFG,2021/04/16,,2021
Afghanistan,AFG,2021/04/17,,2021
Afghanistan,AFG,2021/04/18,,2021
Afghanistan,AFG,2021/04/19,,2021
Afghanistan,AFG,2021/04/20,,2021
Afghanistan,AFG,2021/04/21,,2021
Afghanistan,AFG,2021/04/22,,2021
Afghanistan,AFG,2021/04/23,,2021
Afghanistan,AFG,2021/04/24,,2021
Afghanistan,AFG,2021/04/25,,2021
Afghanistan,AFG,2021/04/26,,2021
Afghanistan,AFG,2021/04/27,,2021
Afghanistan,AFG,2021/04/28,,2021
Afghanistan,AFG,2021/04/29,,2021
Afghanistan,AFG,2021/04/30,,2021
Afghanistan,AFG,2021/05/01,,2021
Afghanistan,AFG,2021/05/02,,2021
Afghanistan,AFG,2021/05/03,,2021
Afghanistan,AFG,2021/05/04,,2021
Afghanistan,AFG,2021/05/05,,2021
Afghanistan,AFG,2021/05/06,,2021
Afghanistan,AFG,2021/05/07,,2021
Afghanistan,AFG,2021/05/08,,2021
Afghanistan,AFG,2021/05/09,,2021
Afghanistan,AFG,2021/05/10,,2021
Afghanistan,AFG,2021/05/11,55624,2021
Afghanistan,AFG,2021/05/12,,2021
Afghanistan,AFG,2021/05/13,,2021
Afghanistan,AFG,2021/05/14,,2021
Afghanistan,AFG,2021/05/15,,2021
Afghanistan,AFG,2021/05/16,,2021
Afghanistan,AFG,2021/05/17,,2021
Afghanistan,AFG,2021/05/18,,2021
Afghanistan,AFG,2021/05/19,,2021
Afghanistan,AFG,2021/05/20,77560,2021
Afghanistan,AFG,2021/05/21,,2021
Afghanistan,AFG,2021/05/22,,2021
Afghanistan,AFG,2021/05/23,,2021
Afghanistan,AFG,2021/05/24,96910,2021
Afghanistan,AFG,2021/05/25,,2021
Afghanistan,AFG,2021/05/26,111082,2021
Afghanistan,AFG,2021/05/27,113739,2021
Afghanistan,AFG,2021/05/28,,2021
Afghanistan,AFG,2021/05/29,,2021
Afghanistan,AFG,2021/05/30,119926,2021
Afghanistan,AFG,2021/05/31,,2021
Afghanistan,AFG,2021/06/01,,2021
Afghanistan,AFG,2021/06/02,144600,2021
Afghanistan,AFG,2021/06/03,148505,2021
Afghanistan,AFG,2021/06/04,,2021
Afghanistan,AFG,2021/06/05,,2021
Afghanistan,AFG,2021/06/06,,2021
Afghanistan,AFG,2021/06/07,,2021
Afghanistan,AFG,2021/06/08,158343,2021
Afghanistan,AFG,2021/06/09,,2021
Afghanistan,AFG,2021/06/10,,2021
Afghanistan,AFG,2021/06/11,,2021
Afghanistan,AFG,2021/06/12,,2021
Afghanistan,AFG,2021/06/13,,2021
Afghanistan,AFG,2021/06/14,177266,2021
Afghanistan,AFG,2021/06/15,,2021
Afghanistan,AFG,2021/06/16,,2021
Afghanistan,AFG,2021/06/17,,2021
Afghanistan,AFG,2021/06/18,,2021
Afghanistan,AFG,2021/06/19,,2021
Afghanistan,AFG,2021/06/20,,2021
Afghanistan,AFG,2021/06/21,,2021
Afghanistan,AFG,2021/06/22,183762,2021
Afghanistan,AFG,2021/06/23,,2021
Afghanistan,AFG,2021/06/24,,2021
Afghanistan,AFG,2021/06/25,,2021
Afghanistan,AFG,2021/06/26,,2021
Afghanistan,AFG,2021/06/27,186260,2021
Afghanistan,AFG,2021/06/28,,2021
Afghanistan,AFG,2021/06/29,,2021
Afghanistan,AFG,2021/06/30,187654,2021
Afghanistan,AFG,2021/07/01,,2021
Afghanistan,AFG,2021/07/02,,2021
Afghanistan,AFG,2021/07/03,,2021
Afghanistan,AFG,2021/07/04,,2021
Afghanistan,AFG,2021/07/05,189322,2021
Afghanistan,AFG,2021/07/06,,2021
Afghanistan,AFG,2021/07/07,199250,2021
Afghanistan,AFG,2021/07/08,,2021
Afghanistan,AFG,2021/07/09,,2021
Afghanistan,AFG,2021/07/10,,2021
Afghanistan,AFG,2021/07/11,219159,2021
Afghanistan,AFG,2021/07/12,,2021
Afghanistan,AFG,2021/07/13,,2021
Afghanistan,AFG,2021/07/14,,2021
Afghanistan,AFG,2021/07/15,,2021
Afghanistan,AFG,2021/07/16,,2021
Afghanistan,AFG,2021/07/17,,2021
Afghanistan,AFG,2021/07/18,,2021
Afghanistan,AFG,2021/07/19,,2021
Afghanistan,AFG,2021/07/20,,2021
Afghanistan,AFG,2021/07/21,,2021
Afghanistan,AFG,2021/07/22,,2021
Afghanistan,AFG,2021/07/23,,2021
Afghanistan,AFG,2021/07/24,,2021
Afghanistan,AFG,2021/07/25,,2021
Afghanistan,AFG,2021/07/26,,2021
Afghanistan,AFG,2021/07/27,,2021
Afghanistan,AFG,2021/07/28,,2021
Afghanistan,AFG,2021/07/29,,2021
Afghanistan,AFG,2021/07/30,,2021
Afghanistan,AFG,2021/07/31,,2021
Afghanistan,AFG,2021/08/01,,2021
Afghanistan,AFG,2021/08/02,,2021
Afghanistan,AFG,2021/08/03,,2021
Afghanistan,AFG,2021/08/04,,2021
Afghanistan,AFG,2021/08/05,,2021
Afghanistan,AFG,2021/08/06,,2021
Afghanistan,AFG,2021/08/07,,2021
Afghanistan,AFG,2021/08/08,,2021
Afghanistan,AFG,2021/08/09,,2021
Afghanistan,AFG,2021/08/10,,2021
Afghanistan,AFG,2021/08/11,,2021
Afghanistan,AFG,2021/08/12,,2021
Afghanistan,AFG,2021/08/13,,2021
Afghanistan,AFG,2021/08/14,,2021
Afghanistan,AFG,2021/08/15,,2021
Afghanistan,AFG,2021/08/16,,2021
Afghanistan,AFG,2021/08/17,,2021
Afghanistan,AFG,2021/08/18,,2021
Afghanistan,AFG,2021/08/19,,2021
Afghanistan,AFG,2021/08/20,430744,2021
Afghanistan,AFG,2021/08/21,,2021
Afghanistan,AFG,2021/08/22,,2021
Afghanistan,AFG,2021/08/23,,2021
Afghanistan,AFG,2021/08/24,,2021
Afghanistan,AFG,2021/08/25,,2021
Afghanistan,AFG,2021/08/26,,2021
Afghanistan,AFG,2021/08/27,,2021
Afghanistan,AFG,2021/08/28,,2021
Afghanistan,AFG,2021/08/29,,2021
Afghanistan,AFG,2021/08/30,,2021
Afghanistan,AFG,2021/08/31,,2021
Afghanistan,AFG,2021/09/01,,2021
Afghanistan,AFG,2021/09/02,,2021
Afghanistan,AFG,2021/09/03,,2021
Afghanistan,AFG,2021/09/04,,2021
Afghanistan,AFG,2021/09/05,,2021
Africa,OWID_AFR,2020/12/02,0,2020
Africa,OWID_AFR,2020/12/03,0,2020
Africa,OWID_AFR,2020/12/04,0,2020
Africa,OWID_AFR,2020/12/05,0,2020
Africa,OWID_AFR,2020/12/06,0,2020
Africa,OWID_AFR,2020/12/07,0,2020
Africa,OWID_AFR,2020/12/08,0,2020
Africa,OWID_AFR,2020/12/09,0,2020
Africa,OWID_AFR,2020/12/10,0,2020
Africa,OWID_AFR,2020/12/11,0,2020
Africa,OWID_AFR,2020/12/12,0,2020
Africa,OWID_AFR,2020/12/13,0,2020
Africa,OWID_AFR,2020/12/14,0,2020
Africa,OWID_AFR,2020/12/15,0,2020
Africa,OWID_AFR,2020/12/16,0,2020
Africa,OWID_AFR,2020/12/17,0,2020
Africa,OWID_AFR,2020/12/18,0,2020
Africa,OWID_AFR,2020/12/19,0,2020
Africa,OWID_AFR,2020/12/20,0,2020
Africa,OWID_AFR,2020/12/21,0,2020
Africa,OWID_AFR,2020/12/22,0,2020
Africa,OWID_AFR,2020/12/23,0,2020
Africa,OWID_AFR,2020/12/24,0,2020
Africa,OWID_AFR,2020/12/25,0,2020
Africa,OWID_AFR,2020/12/26,0,2020
Africa,OWID_AFR,2020/12/27,0,2020
Africa,OWID_AFR,2020/12/28,0,2020
Africa,OWID_AFR,2020/12/29,0,2020
Africa,OWID_AFR,2020/12/30,0,2020
Africa,OWID_AFR,2020/12/31,0,2020
Africa,OWID_AFR,2021/01/01,0,2021
Africa,OWID_AFR,2021/01/02,0,2021
Africa,OWID_AFR,2021/01/03,0,2021
Africa,OWID_AFR,2021/01/04,0,2021
Africa,OWID_AFR,2021/01/05,0,2021
Africa,OWID_AFR,2021/01/06,0,2021
Africa,OWID_AFR,2021/01/07,0,2021
Africa,OWID_AFR,2021/01/08,0,2021
Africa,OWID_AFR,2021/01/09,0,2021
Africa,OWID_AFR,2021/01/10,,2021
Africa,OWID_AFR,2021/01/11,,2021
Africa,OWID_AFR,2021/01/12,,2021
Africa,OWID_AFR,2021/01/13,,2021
Africa,OWID_AFR,2021/01/14,,2021
Africa,OWID_AFR,2021/01/15,,2021
Africa,OWID_AFR,2021/01/16,,2021
Africa,OWID_AFR,2021/01/17,,2021
Africa,OWID_AFR,2021/01/18,,2021
Africa,OWID_AFR,2021/01/19,,2021
Africa,OWID_AFR,2021/01/20,,2021
Africa,OWID_AFR,2021/01/21,,2021
Africa,OWID_AFR,2021/01/22,,2021
Africa,OWID_AFR,2021/01/23,,2021
Africa,OWID_AFR,2021/01/24,,2021
Africa,OWID_AFR,2021/01/25,,2021
Africa,OWID_AFR,2021/01/26,,2021
Africa,OWID_AFR,2021/01/27,,2021
Africa,OWID_AFR,2021/01/28,,2021
Africa,OWID_AFR,2021/01/29,,2021
Africa,OWID_AFR,2021/01/30,,2021
Africa,OWID_AFR,2021/01/31,,2021
Africa,OWID_AFR,2021/02/01,,2021
Africa,OWID_AFR,2021/02/02,,2021
Africa,OWID_AFR,2021/02/03,5,2021
Africa,OWID_AFR,2021/02/04,5,2021
Africa,OWID_AFR,2021/02/05,5,2021
Africa,OWID_AFR,2021/02/06,1586,2021
Africa,OWID_AFR,2021/02/07,,2021
Africa,OWID_AFR,2021/02/08,3980,2021
Africa,OWID_AFR,2021/02/09,6700,2021
Africa,OWID_AFR,2021/02/10,10335,2021
Africa,OWID_AFR,2021/02/11,13867,2021
Africa,OWID_AFR,2021/02/12,13867,2021
Africa,OWID_AFR,2021/02/13,14181,2021
Africa,OWID_AFR,2021/02/14,,2021
Africa,OWID_AFR,2021/02/15,16441,2021
Africa,OWID_AFR,2021/02/16,18176,2021
Africa,OWID_AFR,2021/02/17,19512,2021
Africa,OWID_AFR,2021/02/18,22925,2021
Africa,OWID_AFR,2021/02/19,32990,2021
Africa,OWID_AFR,2021/02/20,45489,2021
Africa,OWID_AFR,2021/02/21,50463,2021
Africa,OWID_AFR,2021/02/22,68325,2021
Africa,OWID_AFR,2021/02/23,86927,2021
Africa,OWID_AFR,2021/02/24,102499,2021
Africa,OWID_AFR,2021/02/25,119792,2021
Africa,OWID_AFR,2021/02/26,183604,2021
Africa,OWID_AFR,2021/02/27,252758,2021
Africa,OWID_AFR,2021/02/28,255982,2021
Africa,OWID_AFR,2021/03/01,330257,2021
Africa,OWID_AFR,2021/03/02,394124,2021
Africa,OWID_AFR,2021/03/03,468861,2021
Africa,OWID_AFR,2021/03/04,529681,2021
Africa,OWID_AFR,2021/03/05,624742,2021
Africa,OWID_AFR,2021/03/06,705135,2021
Africa,OWID_AFR,2021/03/07,705135,2021
Africa,OWID_AFR,2021/03/08,779759,2021
Africa,OWID_AFR,2021/03/09,850734,2021
Africa,OWID_AFR,2021/03/10,1010055,2021
Africa,OWID_AFR,2021/03/11,1137129,2021
Africa,OWID_AFR,2021/03/12,1397210,2021
Africa,OWID_AFR,2021/03/13,1644318,2021
Africa,OWID_AFR,2021/03/14,1644318,2021
Africa,OWID_AFR,2021/03/15,1942667,2021
Africa,OWID_AFR,2021/03/16,2146524,2021
Africa,OWID_AFR,2021/03/17,2312736,2021
Africa,OWID_AFR,2021/03/18,2321849,2021
Africa,OWID_AFR,2021/03/19,2563824,2021
Africa,OWID_AFR,2021/03/20,2634856,2021
Africa,OWID_AFR,2021/03/21,2634856,2021
Africa,OWID_AFR,2021/03/22,2728498,2021
Africa,OWID_AFR,2021/03/23,2820695,2021
Africa,OWID_AFR,2021/03/24,3089404,2021
Africa,OWID_AFR,2021/03/25,3329642,2021
Africa,OWID_AFR,2021/03/26,3503614,2021
Africa,OWID_AFR,2021/03/27,3606163,2021
Africa,OWID_AFR,2021/03/28,3608826,2021
Africa,OWID_AFR,2021/03/29,3743035,2021
Africa,OWID_AFR,2021/03/30,3870510,2021
Africa,OWID_AFR,2021/03/31,3995049,2021
Africa,OWID_AFR,2021/04/01,4097537,2021
Africa,OWID_AFR,2021/04/02,4174318,2021
Africa,OWID_AFR,2021/04/03,4226013,2021
Africa,OWID_AFR,2021/04/04,4226289,2021
Africa,OWID_AFR,2021/04/05,4285890,2021
Africa,OWID_AFR,2021/04/06,4333474,2021
Africa,OWID_AFR,2021/04/07,4399278,2021
Africa,OWID_AFR,2021/04/08,4443032,2021
Africa,OWID_AFR,2021/04/09,4477593,2021
Africa,OWID_AFR,2021/04/10,4516916,2021
Africa,OWID_AFR,2021/04/11,4531219,2021
Africa,OWID_AFR,2021/04/12,4533119,2021
Africa,OWID_AFR,2021/04/13,4546621,2021
Africa,OWID_AFR,2021/04/14,4558759,2021
Africa,OWID_AFR,2021/04/15,4589663,2021
Africa,OWID_AFR,2021/04/16,4600852,2021
Africa,OWID_AFR,2021/04/17,4607983,2021
Africa,OWID_AFR,2021/04/18,4630823,2021
Africa,OWID_AFR,2021/04/19,4648624,2021
Africa,OWID_AFR,2021/04/20,4663908,2021
Africa,OWID_AFR,2021/04/21,4680066,2021
Africa,OWID_AFR,2021/04/22,4691880,2021
Africa,OWID_AFR,2021/04/23,4712634,2021
Africa,OWID_AFR,2021/04/24,4727792,2021
Africa,OWID_AFR,2021/04/25,4740830,2021
Africa,OWID_AFR,2021/04/26,4755809,2021
Africa,OWID_AFR,2021/04/27,4783203,2021
Africa,OWID_AFR,2021/04/28,4828904,2021
Africa,OWID_AFR,2021/04/29,4856173,2021
Africa,OWID_AFR,2021/04/30,4883115,2021
Africa,OWID_AFR,2021/05/01,4896350,2021
Africa,OWID_AFR,2021/05/02,4904881,2021
Africa,OWID_AFR,2021/05/03,4947142,2021
Africa,OWID_AFR,2021/05/04,5027649,2021
Africa,OWID_AFR,2021/05/05,5082069,2021
Africa,OWID_AFR,2021/05/06,5107964,2021
Africa,OWID_AFR,2021/05/07,5166964,2021
Africa,OWID_AFR,2021/05/08,5265772,2021
Africa,OWID_AFR,2021/05/09,5518732,2021
Africa,OWID_AFR,2021/05/10,5557451,2021
Africa,OWID_AFR,2021/05/11,5599564,2021
Africa,OWID_AFR,2021/05/12,5773814,2021
Africa,OWID_AFR,2021/05/13,5809850,2021
Africa,OWID_AFR,2021/05/14,5863124,2021
Africa,OWID_AFR,2021/05/15,5940500,2021
Africa,OWID_AFR,2021/05/16,5950153,2021
Africa,OWID_AFR,2021/05/17,6017432,2021
Africa,OWID_AFR,2021/05/18,6165017,2021
Africa,OWID_AFR,2021/05/19,6295276,2021
Africa,OWID_AFR,2021/05/20,6370135,2021
Africa,OWID_AFR,2021/05/21,6634192,2021
Africa,OWID_AFR,2021/05/22,6738732,2021
Africa,OWID_AFR,2021/05/23,6762593,2021
Africa,OWID_AFR,2021/05/24,6836558,2021
Africa,OWID_AFR,2021/05/25,6983446,2021
Africa,OWID_AFR,2021/05/26,7112926,2021
Africa,OWID_AFR,2021/05/27,7136486,2021
Africa,OWID_AFR,2021/05/28,7174630,2021
Africa,OWID_AFR,2021/05/29,7229614,2021
Africa,OWID_AFR,2021/05/30,7296977,2021
Africa,OWID_AFR,2021/05/31,8432047,2021
Africa,OWID_AFR,2021/06/01,8669747,2021
Africa,OWID_AFR,2021/06/02,8853952,2021
Africa,OWID_AFR,2021/06/03,8974842,2021
Africa,OWID_AFR,2021/06/04,9103131,2021
Africa,OWID_AFR,2021/06/05,9179236,2021
Africa,OWID_AFR,2021/06/06,9372059,2021
Africa,OWID_AFR,2021/06/07,9675364,2021
Africa,OWID_AFR,2021/06/08,10230768,2021
Africa,OWID_AFR,2021/06/09,10657132,2021
Africa,OWID_AFR,2021/06/10,11002402,2021
Africa,OWID_AFR,2021/06/11,11221604,2021
Africa,OWID_AFR,2021/06/12,11341272,2021
Africa,OWID_AFR,2021/06/13,11367224,2021
Africa,OWID_AFR,2021/06/14,11826935,2021
Africa,OWID_AFR,2021/06/15,12539755,2021
Africa,OWID_AFR,2021/06/16,12739901,2021
Africa,OWID_AFR,2021/06/17,12979248,2021
Africa,OWID_AFR,2021/06/18,13203558,2021
Africa,OWID_AFR,2021/06/19,13290305,2021
Africa,OWID_AFR,2021/06/20,13396618,2021
Africa,OWID_AFR,2021/06/21,13773349,2021
Africa,OWID_AFR,2021/06/22,13823958,2021
Africa,OWID_AFR,2021/06/23,14022864,2021
Africa,OWID_AFR,2021/06/24,14566440,2021
Africa,OWID_AFR,2021/06/25,14738907,2021
Africa,OWID_AFR,2021/06/26,14863481,2021
Africa,OWID_AFR,2021/06/27,14955922,2021
Africa,OWID_AFR,2021/06/28,15364225,2021
Africa,OWID_AFR,2021/06/29,15450256,2021
Africa,OWID_AFR,2021/06/30,15683683,2021
Africa,OWID_AFR,2021/07/01,15762643,2021
Africa,OWID_AFR,2021/07/02,15829509,2021
Africa,OWID_AFR,2021/07/03,15864814,2021
Africa,OWID_AFR,2021/07/04,16043230,2021
Africa,OWID_AFR,2021/07/05,16477902,2021
Africa,OWID_AFR,2021/07/06,16591834,2021
Africa,OWID_AFR,2021/07/07,16692037,2021
Africa,OWID_AFR,2021/07/08,17530194,2021
Africa,OWID_AFR,2021/07/09,17644109,2021
Africa,OWID_AFR,2021/07/10,17670922,2021
Africa,OWID_AFR,2021/07/11,17696601,2021
Africa,OWID_AFR,2021/07/12,18565211,2021
Africa,OWID_AFR,2021/07/13,18785823,2021
Africa,OWID_AFR,2021/07/14,18917188,2021
Africa,OWID_AFR,2021/07/15,19334248,2021
Africa,OWID_AFR,2021/07/16,19372619,2021
Africa,OWID_AFR,2021/07/17,19426985,2021
Africa,OWID_AFR,2021/07/18,19516240,2021
Africa,OWID_AFR,2021/07/19,20114812,2021
Africa,OWID_AFR,2021/07/20,20238300,2021
Africa,OWID_AFR,2021/07/21,20253369,2021
Africa,OWID_AFR,2021/07/22,20699892,2021
Africa,OWID_AFR,2021/07/23,20848080,2021
Africa,OWID_AFR,2021/07/24,20940736,2021
Africa,OWID_AFR,2021/07/25,21287604,2021
Africa,OWID_AFR,2021/07/26,21488625,2021
Africa,OWID_AFR,2021/07/27,21882259,2021
Africa,OWID_AFR,2021/07/28,22041773,2021
Africa,OWID_AFR,2021/07/29,22493931,2021
Africa,OWID_AFR,2021/07/30,22634216,2021
Africa,OWID_AFR,2021/07/31,22672224,2021
Africa,OWID_AFR,2021/08/01,22839939,2021
Africa,OWID_AFR,2021/08/02,23166770,2021
Africa,OWID_AFR,2021/08/03,23946102,2021
Africa,OWID_AFR,2021/08/04,23966103,2021
Africa,OWID_AFR,2021/08/05,24416239,2021
Africa,OWID_AFR,2021/08/06,24585057,2021
Africa,OWID_AFR,2021/08/07,25108888,2021
Africa,OWID_AFR,2021/08/08,25492073,2021
Africa,OWID_AFR,2021/08/09,25973470,2021
Africa,OWID_AFR,2021/08/10,26419940,2021
Africa,OWID_AFR,2021/08/11,26597313,2021
Africa,OWID_AFR,2021/08/12,27224875,2021
Africa,OWID_AFR,2021/08/13,27410450,2021
Africa,OWID_AFR,2021/08/14,27518626,2021
Africa,OWID_AFR,2021/08/15,27692825,2021
Africa,OWID_AFR,2021/08/16,28773683,2021
Africa,OWID_AFR,2021/08/17,29227185,2021
Africa,OWID_AFR,2021/08/18,30030607,2021
Africa,OWID_AFR,2021/08/19,30950342,2021
Africa,OWID_AFR,2021/08/20,32382349,2021
Africa,OWID_AFR,2021/08/21,32496188,2021
Africa,OWID_AFR,2021/08/22,32669156,2021
Africa,OWID_AFR,2021/08/23,33174042,2021
Africa,OWID_AFR,2021/08/24,33745833,2021
Africa,OWID_AFR,2021/08/25,34851583,2021
Africa,OWID_AFR,2021/08/26,34892636,2021
Africa,OWID_AFR,2021/08/27,36435806,2021
Africa,OWID_AFR,2021/08/28,36632607,2021
Africa,OWID_AFR,2021/08/29,37471132,2021
Africa,OWID_AFR,2021/08/30,37747867,2021
Africa,OWID_AFR,2021/08/31,38377332,2021
Africa,OWID_AFR,2021/09/01,39195204,2021
Africa,OWID_AFR,2021/09/02,39387719,2021
Africa,OWID_AFR,2021/09/03,39631492,2021
Africa,OWID_AFR,2021/09/04,42289522,2021
Africa,OWID_AFR,2021/09/05,42534155,2021
Albania,ALB,2020/12/02,0,2020
Albania,ALB,2020/12/03,0,2020
Albania,ALB,2020/12/04,0,2020
Albania,ALB,2020/12/05,0,2020
Albania,ALB,2020/12/06,0,2020
Albania,ALB,2020/12/07,0,2020
Albania,ALB,2020/12/08,0,2020
Albania,ALB,2020/12/09,0,2020
Albania,ALB,2020/12/10,0,2020
Albania,ALB,2020/12/11,0,2020
Albania,ALB,2020/12/12,0,2020
Albania,ALB,2020/12/13,0,2020
Albania,ALB,2020/12/14,0,2020
Albania,ALB,2020/12/15,0,2020
Albania,ALB,2020/12/16,0,2020
Albania,ALB,2020/12/17,0,2020
Albania,ALB,2020/12/18,0,2020
Albania,ALB,2020/12/19,0,2020
Albania,ALB,2020/12/20,0,2020
Albania,ALB,2020/12/21,0,2020
Albania,ALB,2020/12/22,0,2020
Albania,ALB,2020/12/23,0,2020
Albania,ALB,2020/12/24,0,2020
Albania,ALB,2020/12/25,0,2020
Albania,ALB,2020/12/26,0,2020
Albania,ALB,2020/12/27,0,2020
Albania,ALB,2020/12/28,0,2020
Albania,ALB,2020/12/29,0,2020
Albania,ALB,2020/12/30,0,2020
Albania,ALB,2020/12/31,0,2020
Albania,ALB,2021/01/01,0,2021
Albania,ALB,2021/01/02,0,2021
Albania,ALB,2021/01/03,0,2021
Albania,ALB,2021/01/04,0,2021
Albania,ALB,2021/01/05,0,2021
